name,year,population,gdp_percap,life_exp
Guinea,1860,1401319.0,490.0,30.12
Guinea-Bissau,1860,286188.0,805.0,32
Guyana,1860,218524.0,1594.0,31.12
Haiti,1860,1042297.0,954.0,29
Honduras,1860,379439.0,1127.0,33.9
"Hong Kong, China",1860,68983.0,1104.0,34.9
Hungary,1860,5529257.0,1710.0,36
Iceland,1860,79663.0,1435.0,19.76
India,1860,204966302.0,1056.0,23
Indonesia,1860,24209375.0,1058.0,30
Iran,1860,7986220.0,1056.0,25.6
Iraq,1860,1468222.0,1145.0,31.2
Ireland,1860,4174177.0,2564.0,38.56
Israel,1860,229141.0,887.0,32
Italy,1860,26127904.0,2401.0,29.69
Jamaica,1860,447153.0,909.0,34.2
Japan,1860,33213212.0,1167.0,36.42
Jordan,1860,256712.0,1152.0,31.7
Kazakhstan,1860,2946007.0,1511.0,26.2
Kenya,1860,2585053.0,1030.0,25.5
Kiribati,1860,20867.0,581.0,24.9
North Korea,1860,4542396.0,544.0,26
South Korea,1860,9650608.0,541.0,25.8
Kuwait,1860,81081.0,1373.0,26
Kyrgyz Republic,1860,765414.0,724.0,23.94
Lao,1860,687183.0,954.0,31.9
Latvia,1860,852872.0,996.0,33
Lebanon,1860,438438.0,1444.0,29.7
Lesotho,1860,373508.0,407.0,32.8
Liberia,1860,437090.0,890.0,31.1
Libya,1860,666218.0,1719.0,33.1
Liechtenstein,1860,7571.0,"NA",NA
Lithuania,1860,1126227.0,1684.0,28.9
Luxembourg,1860,164944.0,2338.0,36.9
"Macedonia, FYR",1860,558999.0,919.0,36.1
Madagascar,1860,2211039.0,697.0,30.5
Malawi,1860,741675.0,353.0,30.3
Malaysia,1860,655673.0,1085.0,30.6
Maldives,1860,52965.0,842.0,32.65
Mali,1860,2034750.0,613.0,26.41
Malta,1860,174027.0,1131.0,28.7
Marshall Islands,1860,7461.0,559.0,NA
Mauritania,1860,452032.0,642.0,32
Mauritius,1860,279009.0,1144.0,30.96
Mexico,1860,8432207.0,1265.0,26.9
"Micronesia, Fed. Sts.",1860,20130.0,537.0,26.7
Moldova,1860,1028626.0,774.0,33.15
Monaco,1860,10428.0,3184.0,NA
Mongolia,1860,657419.0,635.0,31.8
Montenegro,1860,180156.0,1409.0,35.4
Morocco,1860,3531477.0,768.0,33.1
Mozambique,1860,2944165.0,404.0,30.28
Myanmar,1860,4083210.0,847.0,30.8
Namibia,1860,229599.0,984.0,32.4
Nauru,1860,2121.0,674.0,NA
Nepal,1860,4542079.0,660.0,32.8
Netherlands,1860,3343095.0,4639.0,36.91
New Zealand,1860,157114.0,3672.0,34.05
Nicaragua,1860,375911.0,1492.0,25.4
Niger,1860,1543423.0,543.0,30.8
Nigeria,1860,14374142.0,1058.0,30.4
Norway,1860,1580365.0,2032.0,50
Oman,1860,356413.0,1084.0,32.3
Pakistan,1860,15586758.0,1025.0,25.8
Palau,1860,4738.0,964.0,NA
Panama,1860,154637.0,1333.0,32.9
Papua New Guinea,1860,968032.0,627.0,31.5
Paraguay,1860,367617.0,1381.0,35.5
Peru,1860,2294268.0,1341.0,35.7
Philippines,1860,3746791.0,1023.0,30.9
Poland,1860,14848599.0,1524.0,35.9
Portugal,1860,4039181.0,1636.0,35.6
Qatar,1860,14031.0,1373.0,30.8
Romania,1860,8568954.0,1413.0,35.7
Russia,1860,44966686.0,1896.0,29.57
Rwanda,1860,1197896.0,465.0,31.8
St. Kitts and Nevis,1860,23321.0,1529.0,NA
St. Lucia,1860,27133.0,1000.0,28.01
St. Vincent and the Grenadines,1860,32213.0,1100.0,25.99
Samoa,1860,43780.0,1608.0,25.4
San Marino,1860,7126.0,1652.0,NA
Sao Tome and Principe,1860,30707.0,950.0,31
Saudi Arabia,1860,2284384.0,901.0,32.1
Senegal,1860,1326818.0,605.0,25.2
Serbia,1860,3055165.0,1809.0,35.5
Seychelles,1860,14379.0,1004.0,37
Sierra Leone,1860,1050455.0,893.0,25.1
Singapore,1860,69094.0,1119.0,34
Slovak Republic,1860,2475264.0,1900.0,36.4
Slovenia,1860,668599.0,1877.0,36.6
Solomon Islands,1860,66648.0,419.0,25.1
Somalia,1860,1285806.0,735.0,29.4
South Africa,1860,2308794.0,1625.0,33.5
Spain,1860,15609406.0,1877.0,29.5
Sri Lanka,1860,2488974.0,1141.0,32.6
Sudan,1860,4739409.0,631.0,31.4
Suriname,1860,109079.0,2149.0,32.9
Swaziland,1860,86296.0,596.0,32.3
Sweden,1860,3809535.0,2028.0,48.47
Switzerland,1860,2511572.0,4359.0,38
Syria,1860,1529204.0,1139.0,31.1
Taiwan,1860,2262464.0,1004.0,28.3
Tajikistan,1860,672986.0,703.0,24.24
Tanzania,1860,3473380.0,628.0,32.2
Thailand,1860,5516868.0,989.0,30.4
Timor-Leste,1860,213713.0,587.0,28.95
Togo,1860,633981.0,830.0,31.3
Tonga,1860,18778.0,761.0,28.2
Trinidad and Tobago,1860,100774.0,1533.0,38.8
Tunisia,1860,1112651.0,869.0,28.8
Turkey,1860,11442429.0,1514.0,35
Turkmenistan,1860,530800.0,1250.0,24
Tuvalu,1860,3126.0,825.0,NA
Uganda,1860,2399359.0,564.0,25.3
Ukraine,1860,16253668.0,1012.0,36.6
United Arab Emirates,1860,40222.0,1248.0,30.7
United Kingdom,1860,24783522.0,5265.0,43.01
United States,1860,31967054.0,3712.0,39.41
Uruguay,1860,221925.0,4502.0,32.9
Uzbekistan,1860,2767549.0,570.0,26.93
Vanuatu,1860,32791.0,672.0,24.3
Venezuela,1860,1500530.0,816.0,32.2
Palestine,1860,181738.0,1231.0,32.1
Vietnam,1860,9411019.0,840.0,32
Yemen,1860,2796168.0,1039.0,23.39
Zambia,1860,745740.0,767.0,32.6
Zimbabwe,1860,1444385.0,934.0,33.7
South Sudan,1860,1329906.0,617.0,26.67
Afghanistan,1870,4169690.0,716.0,27.49
Albania,1870,610036.0,750.0,35.4
Algeria,1870,3811028.0,1263.0,22
Andorra,1870,3654.0,2242.0,NA
Angola,1870,2316823.0,840.0,26.98
Antigua and Barbuda,1870,35546.0,1063.0,33.54
Argentina,1870,1856886.0,3070.0,33.2
Armenia,1870,652451.0,625.0,31.46
Australia,1870,1724213.0,5428.0,34.05
Austria,1870,4556657.0,3437.0,34.4
Azerbaijan,1870,1396046.0,1026.0,26.63
Bahamas,1870,38787.0,2030.0,35.18
Bahrain,1870,65421.0,1921.0,30.3
Bangladesh,1870,24757994.0,881.0,25.5
Barbados,1870,161205.0,1283.0,32.12
Belarus,1870,3733160.0,822.0,36.2
Belgium,1870,5112495.0,4987.0,40.92
Belize,1870,25745.0,813.0,26.5
Benin,1870,1038119.0,762.0,31
Bhutan,1870,115908.0,697.0,28.8
Bolivia,1870,1538000.0,1374.0,33
Bosnia and Herzegovina,1870,1320250.0,790.0,35.1
Botswana,1870,121600.0,507.0,33.6
Brazil,1870,9964419.0,1487.0,31.99
Brunei,1870,6184.0,1797.0,29.2
Bulgaria,1870,2677708.0,1397.0,38.88
Burkina Faso,1870,2397004.0,509.0,29.2
Burundi,1870,1299470.0,446.0,31.5
Cambodia,1870,2376103.0,976.0,35
Cameroon,1870,2135663.0,799.0,28.75
Canada,1870,3816868.0,2813.0,42.46
Cape Verde,1870,87122.0,657.0,33.8
Central African Republic,1870,610299.0,541.0,30
Chad,1870,1447743.0,534.0,30.9
Chile,1870,1961419.0,1928.0,32
China,1870,365702662.0,1098.0,31.96
Colombia,1870,2482542.0,1098.0,32
Comoros,1870,83867.0,747.0,32.1
"Congo, Dem. Rep.",1870,7179174.0,647.0,31.6
"Congo, Rep.",1870,455120.0,701.0,32.7
Costa Rica,1870,138409.0,1359.0,30.21
Cote d'Ivoire,1870,1526047.0,1075.0,31.16
Croatia,1870,1908823.0,1865.0,36.1
Cuba,1870,1424672.0,1945.0,29.66
Cyprus,1870,185971.0,1546.0,38.51
Czech Republic,1870,6627668.0,2653.0,34.95
Denmark,1870,1887121.0,3534.0,46.06
Djibouti,1870,33526.0,938.0,29.9
Dominica,1870,26589.0,931.0,NA
Dominican Republic,1870,246693.0,877.0,29.9
Ecuador,1870,1028649.0,730.0,32.9
Egypt,1870,7022444.0,998.0,33
El Salvador,1870,494137.0,1487.0,28.7
Equatorial Guinea,1870,95032.0,390.0,29.8
Eritrea,1870,397927.0,606.0,30.2
Estonia,1870,529246.0,1326.0,41.25
Ethiopia,1870,5956559.0,533.0,29.7
Fiji,1870,130490.0,933.0,26.1
Finland,1870,1847467.0,1896.0,45.66
France,1870,38170354.0,3296.0,36.41
Gabon,1870,241457.0,394.0,30.6
Gambia,1870,149925.0,848.0,28.8
Georgia,1870,1696367.0,690.0,29.34
Germany,1870,39733401.0,2818.0,38.37
Ghana,1870,1625206.0,735.0,28
Greece,1870,3669784.0,1962.0,36.6
Grenada,1870,37010.0,1188.0,37.3
Guatemala,1870,1073802.0,1291.0,25.81
Guinea,1870,1529933.0,500.0,30.22
Guinea-Bissau,1870,307224.0,812.0,32
Guyana,1870,233705.0,1705.0,31.12
Haiti,1870,1155909.0,1056.0,29
Honduras,1870,410864.0,1281.0,33.9
"Hong Kong, China",1870,116126.0,1129.0,34.9
Hungary,1870,5899196.0,1848.0,36
Iceland,1870,84942.0,1599.0,38.37
India,1870,213725048.0,1057.0,25.44
Indonesia,1870,27062538.0,1075.0,30
Iran,1870,8397442.0,1077.0,25.6
Iraq,1870,1598592.0,1192.0,31.2
Ireland,1870,3875492.0,2956.0,41.21
Israel,1870,252622.0,889.0,32
Italy,1870,27845334.0,2642.0,29.69
Jamaica,1870,501444.0,903.0,34.2
Japan,1870,34713907.0,1212.0,36.59
Jordan,1870,270269.0,1200.0,31.7
Kazakhstan,1870,3226542.0,1612.0,23.67
Kenya,1870,2596105.0,1063.0,25.5
Kiribati,1870,22286.0,586.0,24.9
North Korea,1870,4656354.0,539.0,26
South Korea,1870,9741935.0,536.0,25.8
Kuwait,1870,82082.0,1426.0,26
Kyrgyz Republic,1870,838487.0,790.0,21.41
Lao,1870,764785.0,977.0,31.9
Latvia,1870,933579.0,1062.0,36.32
Lebanon,1870,465945.0,1547.0,29.7
Lesotho,1870,402518.0,409.0,32.8
Liberia,1870,475766.0,914.0,31.1
Libya,1870,709868.0,1943.0,33.1
Liechtenstein,1870,8088.0,"NA",NA
Lithuania,1870,1234991.0,1796.0,28.9
Luxembourg,1870,176056.0,2631.0,36.9
"Macedonia, FYR",1870,611581.0,956.0,36.1
Madagascar,1870,2365391.0,731.0,30.5
Malawi,1870,746350.0,354.0,30.3
Malaysia,1870,839427.0,1107.0,30.6
Maldives,1870,55543.0,841.0,32.65
Mali,1870,2235478.0,615.0,26.41
Malta,1870,185743.0,1239.0,28.7
Marshall Islands,1870,7932.0,563.0,NA
Mauritania,1870,471145.0,673.0,32
Mauritius,1870,332456.0,1200.0,39.29
Mexico,1870,9338207.0,1237.0,26.9
"Micronesia, Fed. Sts.",1870,21150.0,541.0,26.7
Moldova,1870,1126724.0,817.0,33.15
Monaco,1870,11220.0,3576.0,NA
Mongolia,1870,667670.0,646.0,31.8
Montenegro,1870,196497.0,1465.0,35.4
Morocco,1870,3782586.0,782.0,33.1
Mozambique,1870,3187025.0,407.0,30.28
Myanmar,1870,4544833.0,848.0,30.8
Namibia,1870,230198.0,1142.0,32.4
Nauru,1870,2196.0,707.0,NA
Nepal,1870,4754129.0,660.0,32.8
Netherlands,1870,3624221.0,5259.0,37.34
New Zealand,1870,301045.0,5153.0,34.05
Nicaragua,1870,405582.0,1659.0,25.4
Niger,1870,1634127.0,569.0,30.8
Nigeria,1870,15015256.0,1108.0,30.4
Norway,1870,1746717.0,2482.0,50.86
Oman,1870,368037.0,1130.0,32.3
Pakistan,1870,16199657.0,1027.0,25.8
Palau,1870,4981.0,997.0,NA
Panama,1870,176627.0,1492.0,32.9
Papua New Guinea,1870,1027381.0,649.0,31.5
Paraguay,1870,385865.0,1565.0,35.5
Peru,1870,2616789.0,1377.0,35.7
Philippines,1870,4382416.0,1038.0,30.9
Poland,1870,17013788.0,1583.0,35.9
Portugal,1870,4328374.0,1797.0,35.6
Qatar,1870,14178.0,1426.0,30.8
Romania,1870,9151344.0,1620.0,35.7
Russia,1870,49288504.0,2023.0,31.12
Rwanda,1870,1283278.0,471.0,31.8
St. Kitts and Nevis,1870,25163.0,1636.0,NA
St. Lucia,1870,31938.0,1034.0,28.01
St. Vincent and the Grenadines,1870,35791.0,1177.0,25.99
Samoa,1870,40832.0,1664.0,25.4
San Marino,1870,7603.0,1779.0,NA
Sao Tome and Principe,1870,33124.0,968.0,31
Saudi Arabia,1870,2339375.0,912.0,32.1
Senegal,1870,1424144.0,635.0,25.2
Serbia,1870,3334681.0,1881.0,35.5
Seychelles,1870,14884.0,1044.0,37
Sierra Leone,1870,1135561.0,937.0,25.1
Singapore,1870,87515.0,1144.0,34
Slovak Republic,1870,2565369.0,1976.0,36.4
Slovenia,1870,730071.0,1951.0,36.6
Solomon Islands,1870,68010.0,434.0,25.1
Somalia,1870,1368164.0,742.0,29.4
South Africa,1870,2626681.0,1695.0,33.5
Spain,1870,16226123.0,1836.0,29.5
Sri Lanka,1870,2764423.0,1404.0,32.6
Sudan,1870,4785865.0,662.0,31.4
Suriname,1870,117453.0,2298.0,32.9
Swaziland,1870,86592.0,625.0,32.3
Sweden,1870,4174365.0,2242.0,45.01
Switzerland,1870,2663903.0,5260.0,38
Syria,1870,1589363.0,1153.0,31.1
Taiwan,1870,2326283.0,1006.0,28.3
Tajikistan,1870,736654.0,743.0,21.7
Tanzania,1870,3592600.0,645.0,32.2
Thailand,1870,5852505.0,1003.0,30.4
Timor-Leste,1870,238455.0,598.0,28.95
Togo,1870,691667.0,871.0,31.3
Tonga,1870,19059.0,787.0,28.2
Trinidad and Tobago,1870,127291.0,1618.0,38.8
Tunisia,1870,1200115.0,912.0,28.8
Turkey,1870,11900274.0,1596.0,35
Turkmenistan,1870,581676.0,1334.0,19.92
Tuvalu,1870,3304.0,854.0,NA
Uganda,1870,2479243.0,592.0,25.3
Ukraine,1870,17822740.0,1079.0,36.6
United Arab Emirates,1870,40888.0,1296.0,30.7
United Kingdom,1870,27651629.0,6043.0,40.95
United States,1870,40899168.0,4055.0,39.41
Uruguay,1870,337169.0,5692.0,32.9
Uzbekistan,1870,3027317.0,587.0,24.39
Vanuatu,1870,34146.0,696.0,24.3
Venezuela,1870,1719628.0,853.0,32.2
Palestine,1870,201057.0,1233.0,32.1
Vietnam,1870,10284238.0,834.0,32
Yemen,1870,2866728.0,1069.0,23.39
Zambia,1870,744481.0,786.0,32.6
Zimbabwe,1870,1549480.0,945.0,33.7
South Sudan,1870,1462765.0,648.0,26.67
Afghanistan,1880,4419695.0,741.0,28.07
Albania,1880,672545.0,869.0,35.42
Algeria,1880,4143163.0,1408.0,29.23
Andorra,1880,3885.0,2523.0,NA
Angola,1880,2524229.0,878.0,27.83
Antigua and Barbuda,1880,35223.0,1137.0,33.59
Argentina,1880,2493156.0,3095.0,33.05
Armenia,1880,713958.0,649.0,32.78
Australia,1880,2253007.0,7117.0,39.36
Austria,1880,4947024.0,3926.0,34.95
Azerbaijan,1880,1530595.0,1084.0,28
Bahamas,1880,43343.0,2171.0,35.12
Bahrain,1880,68169.0,2152.0,30.36
Bangladesh,1880,26094931.0,903.0,24.39
Barbados,1880,171071.0,1372.0,32.32
Belarus,1880,4091588.0,871.0,36.13
Belgium,1880,5574831.0,5694.0,42.48
Belize,1880,27123.0,869.0,26.54
Benin,1880,1144004.0,799.0,31.35
Bhutan,1880,122321.0,710.0,29.72
Bolivia,1880,1626131.0,1511.0,33.32
Bosnia and Herzegovina,1880,1439494.0,906.0,35.11
Botswana,1880,121900.0,532.0,33.71
Brazil,1880,11893392.0,1454.0,32.12
Brunei,1880,8250.0,1859.0,29.13
Bulgaria,1880,2993642.0,1623.0,39.31
Burkina Faso,1880,2576528.0,515.0,29.59
Burundi,1880,1389697.0,450.0,31.56
Cambodia,1880,2509963.0,990.0,35.25
Cameroon,1880,2188401.0,839.0,29.1
Canada,1880,4359836.0,3019.0,44.52
Cape Verde,1880,95157.0,685.0,34.15
Central African Republic,1880,640769.0,568.0,30.45
Chad,1880,1455615.0,560.0,31.49
Chile,1880,2284858.0,2604.0,32.07
China,1880,368630301.0,1015.0,31.92
Colombia,1880,2885962.0,1127.0,32.27
Comoros,1880,90867.0,755.0,32.33
"Congo, Dem. Rep.",1880,7661544.0,674.0,32.06
"Congo, Rep.",1880,490648.0,721.0,32.42
Costa Rica,1880,172750.0,1520.0,30.31
Cote d'Ivoire,1880,1630846.0,1119.0,31.68
Croatia,1880,2083435.0,2216.0,36.08
Cuba,1880,1555080.0,2184.0,36.96
Cyprus,1880,189916.0,1740.0,38.39
Czech Republic,1880,6875261.0,3022.0,34.98
Denmark,1880,2081767.0,3906.0,44.86
Djibouti,1880,36159.0,969.0,30.55
Dominica,1880,27582.0,996.0,NA
Dominican Republic,1880,317340.0,926.0,30.23
Ecuador,1880,1152572.0,778.0,33.2
Egypt,1880,7869718.0,960.0,32.96
El Salvador,1880,572093.0,1617.0,28.82
Equatorial Guinea,1880,98300.0,395.0,30.14
Eritrea,1880,453535.0,622.0,30.56
Estonia,1880,579702.0,1415.0,40.08
Ethiopia,1880,6830859.0,535.0,27.05
Fiji,1880,126849.0,965.0,26.3
Finland,1880,2047576.0,1924.0,39.65
France,1880,39014052.0,3553.0,42.75
Gabon,1880,262843.0,395.0,30.95
Gambia,1880,161447.0,853.0,30.11
Georgia,1880,1857428.0,724.0,30.72
Germany,1880,43628512.0,3056.0,38.9
Ghana,1880,1677746.0,752.0,28.33
Greece,1880,4048718.0,2274.0,37.03
Grenada,1880,42735.0,1240.0,37.5
Guatemala,1880,1176588.0,1400.0,25.75
Guinea,1880,1669530.0,510.0,31.03
Guinea-Bissau,1880,329708.0,818.0,31.73
Guyana,1880,249865.0,1824.0,31.19
Haiti,1880,1280915.0,1170.0,28.9
Honduras,1880,444578.0,1455.0,34.21
"Hong Kong, China",1880,164427.0,1308.0,34.85
Hungary,1880,6256649.0,2150.0,36
Iceland,1880,90547.0,2035.0,42.33
India,1880,223020376.0,1084.0,25.45
Indonesia,1880,30212871.0,1088.0,30.08
Iran,1880,8879810.0,1153.0,25.84
Iraq,1880,1775449.0,1290.0,31.33
Ireland,1880,3641634.0,3274.0,43.87
Israel,1880,281441.0,940.0,31.93
Italy,1880,29621531.0,2847.0,32.73
Jamaica,1880,564583.0,931.0,34.23
Japan,1880,36947591.0,1394.0,37.05
Jordan,1880,287438.0,1298.0,31.81
Kazakhstan,1880,3531918.0,1720.0,25.25
Kenya,1880,2607158.0,1096.0,25.78
Kiribati,1880,23770.0,591.0,25.07
North Korea,1880,4798575.0,533.0,26.34
South Korea,1880,9806394.0,531.0,25.83
Kuwait,1880,85325.0,1648.0,26.15
Kyrgyz Republic,1880,918050.0,862.0,22.91
Lao,1880,869267.0,1000.0,31.62
Latvia,1880,1021375.0,1133.0,39.63
Lebanon,1880,494961.0,1709.0,29.72
Lesotho,1880,433625.0,411.0,33.25
Liberia,1880,517639.0,939.0,31.76
Libya,1880,756122.0,2196.0,33.69
Liechtenstein,1880,8638.0,"NA",NA
Lithuania,1880,1353535.0,1916.0,33.17
Luxembourg,1880,187865.0,2961.0,37.42
"Macedonia, FYR",1880,668778.0,1136.0,36.16
Madagascar,1880,2529772.0,767.0,30.91
Malawi,1880,751025.0,354.0,30.51
Malaysia,1880,1139040.0,1161.0,30.61
Maldives,1880,58227.0,840.0,32.28
Mali,1880,2454683.0,617.0,27.02
Malta,1880,198194.0,1358.0,32.43
Marshall Islands,1880,8431.0,566.0,NA
Mauritania,1880,491013.0,707.0,32.33
Mauritius,1880,353741.0,1259.0,33.99
Mexico,1880,10470582.0,1517.0,26.93
"Micronesia, Fed. Sts.",1880,22219.0,544.0,26.62
Moldova,1880,1233523.0,862.0,33.02
Monaco,1880,12068.0,4017.0,NA
Mongolia,1880,679296.0,657.0,31.75
Montenegro,1880,214216.0,1740.0,35.54
Morocco,1880,4055109.0,796.0,33.27
Mozambique,1880,3448114.0,409.0,30.92
Myanmar,1880,5678825.0,944.0,30.65
Namibia,1880,230797.0,1326.0,32.75
Nauru,1880,2275.0,742.0,NA
Nepal,1880,5003139.0,710.0,33.31
Netherlands,1880,4027301.0,5497.0,40.4
New Zealand,1880,505065.0,6238.0,38.52
Nicaragua,1880,449633.0,1845.0,25.62
Niger,1880,1729822.0,598.0,31.42
Nigeria,1880,15683139.0,1159.0,31.48
Norway,1880,1883715.0,2826.0,51.91
Oman,1880,382838.0,1225.0,32.32
Pakistan,1880,16977585.0,1052.0,26.49
Palau,1880,5236.0,1031.0,NA
Panama,1880,201637.0,1670.0,33.04
Papua New Guinea,1880,1090086.0,671.0,32.05
Paraguay,1880,404775.0,1774.0,35.72
Peru,1880,2971643.0,1413.0,35.31
Philippines,1880,5011484.0,1064.0,31.01
Poland,1880,19669589.0,1847.0,35.9
Portugal,1880,4638209.0,1749.0,35.61
Qatar,1880,14710.0,1648.0,30.76
Romania,1880,9735776.0,1876.0,35.71
Russia,1880,53996807.0,2158.0,30.18
Rwanda,1880,1374345.0,477.0,31.96
St. Kitts and Nevis,1880,27140.0,1750.0,NA
St. Lucia,1880,37722.0,1068.0,28.13
St. Vincent and the Grenadines,1880,39664.0,1259.0,25.98
Samoa,1880,38070.0,1721.0,25.88
San Marino,1880,8109.0,1916.0,NA
Sao Tome and Principe,1880,35718.0,986.0,31.15
Saudi Arabia,1880,2405920.0,935.0,32.82
Senegal,1880,1528153.0,666.0,25.74
Serbia,1880,3637989.0,2235.0,35.62
Seychelles,1880,15406.0,1087.0,39.6
Sierra Leone,1880,1227067.0,983.0,25.9
Singapore,1880,116144.0,1508.0,34.03
Slovak Republic,1880,2658529.0,2251.0,36.41
Slovenia,1880,796805.0,2318.0,36.53
Solomon Islands,1880,69347.0,450.0,25.12
Somalia,1880,1455432.0,749.0,30.03
South Africa,1880,3136412.0,3398.0,33.78
Spain,1880,16921003.0,2507.0,29.49
Sri Lanka,1880,3026389.0,1372.0,32.64
Sudan,1880,4826146.0,694.0,31.42
Suriname,1880,126424.0,2458.0,32.97
Swaziland,1880,86888.0,656.0,32.52
Sweden,1880,4503095.0,2471.0,47.61
Switzerland,1880,2822978.0,6139.0,42.4
Syria,1880,1667572.0,1265.0,31.39
Taiwan,1880,2391807.0,1044.0,28.31
Tajikistan,1880,805919.0,786.0,23.09
Tanzania,1880,3715609.0,662.0,32.58
Thailand,1880,6273431.0,1141.0,30.55
Timor-Leste,1880,265855.0,610.0,29.27
Togo,1880,754234.0,914.0,31.66
Tonga,1880,19343.0,814.0,28.23
Trinidad and Tobago,1880,163021.0,1708.0,38.82
Tunisia,1880,1324052.0,957.0,29.16
Turkey,1880,12519250.0,1534.0,35.32
Turkmenistan,1880,637088.0,1423.0,21.37
Tuvalu,1880,3493.0,883.0,NA
Uganda,1880,2561607.0,621.0,25.38
Ukraine,1880,19532716.0,1151.0,36.5
United Arab Emirates,1880,42682.0,1498.0,30.88
United Kingdom,1880,30849957.0,6550.0,43.77
United States,1880,51402380.0,5289.0,39.41
Uruguay,1880,480723.0,5442.0,32.9
Uzbekistan,1880,3309696.0,606.0,25.95
Vanuatu,1880,35552.0,720.0,24.51
Venezuela,1880,2015985.0,1138.0,32.3
Palestine,1880,224771.0,1266.0,32.49
Vietnam,1880,11472740.0,909.0,31.69
Yemen,1880,2960773.0,1100.0,23.44
Zambia,1880,743221.0,805.0,33.04
Zimbabwe,1880,1661682.0,957.0,33.86
South Sudan,1880,1604755.0,680.0,27.66
Afghanistan,1890,4710171.0,767.0,28.65
Albania,1890,741690.0,1007.0,35.45
Algeria,1890,4525691.0,1569.0,29.63
Andorra,1890,4130.0,2839.0,NA
Angola,1890,2749602.0,917.0,28.69
Antigua and Barbuda,1890,36287.0,1216.0,33.64
Argentina,1890,3402273.0,5225.0,33.89
Armenia,1890,781219.0,656.0,34.53
Australia,1890,3088808.0,7414.0,44.68
Austria,1890,5408500.0,4722.0,37.06
Azerbaijan,1890,1678015.0,1112.0,29.81
Bahamas,1890,47816.0,2322.0,35.06
Bahrain,1890,72044.0,2410.0,30.42
Bangladesh,1890,27615079.0,968.0,22.38
Barbados,1890,181964.0,1468.0,32.53
Belarus,1890,4484175.0,895.0,36.06
Belgium,1890,6129251.0,6383.0,44.14
Belize,1890,30754.0,930.0,26.57
Benin,1890,1260610.0,839.0,31.71
Bhutan,1890,129083.0,724.0,30.64
Bolivia,1890,1718905.0,1661.0,33.64
Bosnia and Herzegovina,1890,1569428.0,1039.0,35.13
Botswana,1890,122199.0,559.0,33.82
Brazil,1890,14410739.0,1491.0,32.26
Brunei,1890,11271.0,1923.0,29.06
Bulgaria,1890,3453830.0,1886.0,39.73
Burkina Faso,1890,2769401.0,520.0,29.99
Burundi,1890,1485984.0,454.0,31.62
Cambodia,1890,2678588.0,1005.0,35.51
Cameroon,1890,2242365.0,880.0,29.45
Canada,1890,4907308.0,3961.0,45.14
Cape Verde,1890,103928.0,715.0,34.49
Central African Republic,1890,672748.0,596.0,30.9
Chad,1890,1463487.0,588.0,32.07
Chile,1890,2635492.0,2947.0,32.15
China,1890,381391698.0,918.0,31.84
Colombia,1890,3432631.0,1156.0,32.53
Comoros,1890,98445.0,763.0,32.56
"Congo, Dem. Rep.",1890,8176081.0,703.0,32.52
"Congo, Rep.",1890,528927.0,741.0,32.14
Costa Rica,1890,227055.0,1699.0,30.81
Cote d'Ivoire,1890,1742785.0,1164.0,32.2
Croatia,1890,2273902.0,2633.0,36.05
Cuba,1890,1658273.0,2453.0,39.79
Cyprus,1890,207321.0,1958.0,38.27
Czech Republic,1890,7132039.0,3441.0,35
Denmark,1890,2291557.0,4585.0,47.3
Djibouti,1890,38998.0,1000.0,31.19
Dominica,1890,27386.0,1066.0,NA
Dominican Republic,1890,407957.0,978.0,30.56
Ecuador,1890,1291183.0,830.0,33.5
Egypt,1890,8866084.0,1165.0,32.92
El Salvador,1890,662195.0,1758.0,28.94
Equatorial Guinea,1890,101680.0,401.0,30.47
Eritrea,1890,516854.0,638.0,30.92
Estonia,1890,634934.0,1464.0,42.25
Ethiopia,1890,7832385.0,537.0,4.01
Fiji,1890,122055.0,998.0,26.5
Finland,1890,2358342.0,2304.0,44.57
France,1890,40015500.0,3637.0,43.4
Gabon,1890,286110.0,396.0,31.31
Gambia,1890,173849.0,859.0,31.42
Georgia,1890,2033665.0,737.0,32.56
Germany,1890,48286518.0,3731.0,40.9
Ghana,1890,1781078.0,769.0,28.67
Greece,1890,4477093.0,2635.0,38.45
Grenada,1890,51787.0,1294.0,37.71
Guatemala,1890,1277009.0,1519.0,25.69
Guinea,1890,1821770.0,521.0,31.84
Guinea-Bissau,1890,353821.0,825.0,31.47
Guyana,1890,267134.0,1951.0,31.26
Haiti,1890,1419254.0,1295.0,28.8
Honduras,1890,480930.0,1653.0,34.52
"Hong Kong, China",1890,218690.0,1516.0,34.79
Hungary,1890,6631452.0,2501.0,35.99
Iceland,1890,96518.0,2009.0,36.59
India,1890,232819582.0,1162.0,24.4
Indonesia,1890,33747354.0,1077.0,30.16
Iran,1890,9418784.0,1234.0,26.07
Iraq,1890,1992559.0,1395.0,31.46
Ireland,1890,3349404.0,3626.0,46.53
Israel,1890,316448.0,994.0,31.86
Italy,1890,31665124.0,3139.0,38.49
Jamaica,1890,637200.0,961.0,34.35
Japan,1890,40053760.0,1606.0,37.7
Jordan,1890,307362.0,1404.0,31.91
Kazakhstan,1890,3865981.0,1780.0,27.3
Kenya,1890,2618210.0,1131.0,26.06
Kiribati,1890,25322.0,596.0,8.11
North Korea,1890,4959045.0,528.0,26.67
South Korea,1890,9856047.0,525.0,25.87
Kuwait,1890,89960.0,1904.0,26.29
