name,year,population,gdp_percap,life_exp
Lebanon,1800,332e3,1081,29.7
Lebanon,1801,332e3,1081,29.7
Lebanon,1802,332e3,1082,29.7
Lebanon,1803,332e3,1083,29.7
Lebanon,1804,332e3,1084,29.7
Lebanon,1805,332e3,1085,29.7
Lebanon,1806,332e3,1086,29.7
Lebanon,1807,332e3,1087,29.7
Lebanon,1808,332e3,1088,29.7
Lebanon,1809,332e3,1089,29.7
Lebanon,1810,332e3,1090,29.7
Lebanon,1811,332114,1091,29.7
Lebanon,1812,332344,1091,29.7
Lebanon,1813,332689,1092,29.7
Lebanon,1814,333152,1093,29.7
Lebanon,1815,333732,1094,29.7
Lebanon,1816,334430,1095,29.7
Lebanon,1817,335248,1096,29.7
Lebanon,1818,336186,1097,29.7
Lebanon,1819,337245,1098,29.7
Lebanon,1820,338427,1099,29.7
Lebanon,1821,339731,1106,29.7
Lebanon,1822,341158,1114,29.7
Lebanon,1823,342711,1122,29.7
Lebanon,1824,344389,1129,29.7
Lebanon,1825,346194,1137,29.7
Lebanon,1826,348126,1145,29.7
Lebanon,1827,350186,1153,29.7
Lebanon,1828,352375,1161,29.7
Lebanon,1829,354695,1169,29.7
Lebanon,1830,357145,1177,29.7
Lebanon,1831,359728,1185,29.7
Lebanon,1832,362330,1193,29.7
Lebanon,1833,364950,1201,29.7
Lebanon,1834,367589,1209,29.7
Lebanon,1835,370247,1217,29.7
Lebanon,1836,372925,1226,29.7
Lebanon,1837,375622,1234,29.7
Lebanon,1838,378338,1243,29.7
Lebanon,1839,381074,1251,29.7
Lebanon,1840,383830,1260,29.7
Lebanon,1841,386606,1268,29.7
Lebanon,1842,389402,1277,29.7
Lebanon,1843,392218,1286,29.7
Lebanon,1844,395054,1295,29.7
Lebanon,1845,397911,1304,29.7
Lebanon,1846,400788,1313,29.7
Lebanon,1847,403687,1322,29.7
Lebanon,1848,406606,1331,29.7
Lebanon,1849,409547,1340,29.7
Lebanon,1850,412508,1349,29.7
Lebanon,1851,415033,1358,29.7
Lebanon,1852,417573,1367,29.7
Lebanon,1853,420127,1377,29.7
Lebanon,1854,422697,1386,29.7
Lebanon,1855,425282,1396,29.7
Lebanon,1856,427883,1405,29.7
Lebanon,1857,430498,1415,29.7
Lebanon,1858,433129,1425,29.7
Lebanon,1859,435776,1435,29.7
Lebanon,1860,438438,1444,29.7
Lebanon,1861,441116,1454,29.7
Lebanon,1862,443810,1464,29.7
Lebanon,1863,446520,1474,29.7
Lebanon,1864,449246,1484,29.7
Lebanon,1865,451988,1495,29.7
Lebanon,1866,454747,1505,29.7
Lebanon,1867,457522,1515,29.7
Lebanon,1868,460313,1526,29.7
Lebanon,1869,463121,1536,29.7
Lebanon,1870,465945,1547,29.7
Lebanon,1871,468786,1562,29.7
Lebanon,1872,471644,1578,29.7
Lebanon,1873,474436,1594,29.71
Lebanon,1874,477328,1610,29.71
Lebanon,1875,480236,1626,29.71
Lebanon,1876,483162,1642,29.71
Lebanon,1877,486029,1658,29.72
Lebanon,1878,488989,1675,29.72
Lebanon,1879,491966,1692,29.72
Lebanon,1880,494961,1709,29.72
Lebanon,1881,497905,1726,29.73
Lebanon,1882,500934,1743,29.73
Lebanon,1883,503982,1761,29.73
Lebanon,1884,506986,1778,29.73
Lebanon,1885,510069,1796,29.74
Lebanon,1886,513170,1814,29.74
Lebanon,1887,516236,1833,29.74
Lebanon,1888,519373,1851,29.74
Lebanon,1889,522529,1869,29.75
Lebanon,1890,525703,1888,29.75
Lebanon,1891,528895,1907,29.75
Lebanon,1892,532107,1926,29.75
Lebanon,1893,535337,1946,29.76
Lebanon,1894,538586,1965,29.76
Lebanon,1895,541854,1985,29.76
Lebanon,1896,545141,2005,29.76
Lebanon,1897,548447,2025,29.76
Lebanon,1898,551773,2045,29.77
Lebanon,1899,555118,2066,29.77
Lebanon,1900,558482,2086,29.77
Lebanon,1901,561866,2107,29.77
Lebanon,1902,565221,2129,29.78
Lebanon,1903,568645,2150,29.78
Lebanon,1904,572088,2171,29.78
Lebanon,1905,575552,2193,29.78
Lebanon,1906,579035,2215,29.79
Lebanon,1907,582468,2237,29.79
Lebanon,1908,585992,2260,29.79
Lebanon,1909,589537,2283,29.79
Lebanon,1910,593102,2305,29.8
Lebanon,1911,596667,2341,29.8
Lebanon,1912,600273,2376,29.8
Lebanon,1913,606838,2412,29.8
Lebanon,1914,616435,2333,29.81
Lebanon,1915,629143,2257,29.81
Lebanon,1916,642111,2183,29.81
Lebanon,1917,655346,2111,29.81
Lebanon,1918,669917,2212,24.72
Lebanon,1919,684539,2318,29.82
Lebanon,1920,699481,2429,29.82
Lebanon,1921,714749,2613,29.82
Lebanon,1922,730350,2807,29.83
Lebanon,1923,746291,2938,29.83
Lebanon,1924,762581,3073,29.83
Lebanon,1925,779226,3211,29.83
Lebanon,1926,796235,3352,29.83
Lebanon,1927,813614,3496,29.84
Lebanon,1928,831374,3644,29.84
Lebanon,1929,849520,3796,29.84
Lebanon,1930,868063,3951,29.84
Lebanon,1931,887011,4109,29.85
Lebanon,1932,906372,4272,29.85
Lebanon,1933,926156,4438,29.85
Lebanon,1934,946371,4608,29.85
Lebanon,1935,967028,4782,29.86
Lebanon,1936,988136,4960,29.86
Lebanon,1937,1009704,5143,29.86
Lebanon,1938,1031743,5329,29.86
Lebanon,1939,1054264,5520,29.87
Lebanon,1940,1077276,5715,29.87
Lebanon,1941,1100790,5915,32.88
Lebanon,1942,1124817,6119,35.89
Lebanon,1943,1149369,6327,38.9
Lebanon,1944,1174457,6541,41.9
Lebanon,1945,1200092,6759,44.91
Lebanon,1946,1226287,6982,47.92
Lebanon,1947,1253054,7210,50.94
Lebanon,1948,1280404,7443,53.95
Lebanon,1949,1308352,7681,56.96
Lebanon,1950,1334621,7925,59.98
Lebanon,1951,1358217,7020,60.2
Lebanon,1952,1392725,7364,60.66
Lebanon,1953,1434849,8366,61.1
Lebanon,1954,1481959,9473,61.53
Lebanon,1955,1532109,10095,61.93
Lebanon,1956,1584030,9722,62.32
Lebanon,1957,1637127,9752,62.7
Lebanon,1958,1691361,8247,63.06
Lebanon,1959,1747162,8816,63.4
Lebanon,1960,1804926,8914,63.73
Lebanon,1961,1864605,9357,64.05
Lebanon,1962,1925276,9566,64.35
Lebanon,1963,1984980,9490,64.64
Lebanon,1964,2041207,9893,64.93
Lebanon,1965,2092348,10683,65.21
Lebanon,1966,2136636,11194,65.49
Lebanon,1967,2174845,10458,65.77
Lebanon,1968,2210959,11545,66.05
Lebanon,1969,2250602,11578,66.33
Lebanon,1970,2297389,12143,66.61
Lebanon,1971,2353555,13050,66.76
Lebanon,1972,2416735,14408,67.07
Lebanon,1973,2480419,14805,67.34
Lebanon,1974,2535497,14986,67.89
Lebanon,1975,2575690,10391,59.65
Lebanon,1976,2598354,4366,34.93
Lebanon,1977,2606221,7513,52.7
Lebanon,1978,2604865,7702,52.8
Lebanon,1979,2602566,8714,52.9
Lebanon,1980,2605293,9236,53.15
Lebanon,1981,2615747,9305,53.35
Lebanon,1982,2632276,5900,45.93
Lebanon,1983,2651292,7135,63.67
Lebanon,1984,2667220,10341,63.98
Lebanon,1985,2676583,12939,64.35
Lebanon,1986,2677280,12211,64.61
Lebanon,1987,2672173,14301,54.54
Lebanon,1988,2668585,10349,54.63
Lebanon,1989,2676605,5986,69.7
Lebanon,1990,2703016,7860,69.15
Lebanon,1991,2752462,10668,71.7
Lebanon,1992,2821862,10873,72.01
Lebanon,1993,2900854,11318,72.33
Lebanon,1994,2974640,11920,73.1
Lebanon,1995,3033394,12453,73.53
Lebanon,1996,3070960,12933,74.05
Lebanon,1997,3092670,12548,74.71
Lebanon,1998,3113951,12910,75.29
Lebanon,1999,3156646,12678,76.01
Lebanon,2e3,3235366,12536,76.45
Lebanon,2001,3359859,12538,76.98
Lebanon,2002,3522837,12367,77.37
Lebanon,2003,3701464,12149,77.7
Lebanon,2004,3863267,12329,78.02
Lebanon,2005,3986852,12273,78.28
Lebanon,2006,4057350,12248,77.97
Lebanon,2007,4086466,13297,78.66
Lebanon,2008,4111047,14424,79.14
Lebanon,2009,4183156,15636,79.48
Lebanon,2010,4337141,16281,79.85
Lebanon,2011,4588368,15695,79.03
Lebanon,2012,4916404,14970,80.19
Lebanon,2013,5276102,14075,79.96
Lebanon,2014,5603279,13492,80.03
Lebanon,2015,5851479,13087,80.08
Lebanon,2016,6006668,12974,80.11
Lebanon,2017,6082357,13172,80.28
Lesotho,1800,276361,393,32.8
Lesotho,1801,276361,393,32.8
Lesotho,1802,276361,394,32.8
Lesotho,1803,276361,394,32.8
Lesotho,1804,276361,394,32.8
Lesotho,1805,276361,394,32.8
Lesotho,1806,276361,394,32.8
Lesotho,1807,276361,395,32.8
Lesotho,1808,276361,395,32.8
Lesotho,1809,276361,395,32.8
Lesotho,1810,276361,395,32.8
Lesotho,1811,276460,396,32.8
Lesotho,1812,276659,396,32.8
Lesotho,1813,276959,396,32.8
Lesotho,1814,277361,396,32.8
Lesotho,1815,277865,396,32.8
Lesotho,1816,278472,397,32.8
Lesotho,1817,279182,397,32.8
Lesotho,1818,279997,397,32.8
Lesotho,1819,280918,397,32.8
Lesotho,1820,281945,398,32.8
Lesotho,1821,283079,398,32.8
Lesotho,1822,284320,398,32.8
Lesotho,1823,285671,398,32.8
Lesotho,1824,287130,398,32.8
Lesotho,1825,288700,399,32.8
Lesotho,1826,290381,399,32.8
Lesotho,1827,292174,399,32.8
Lesotho,1828,294080,399,32.8
Lesotho,1829,296099,400,32.8
Lesotho,1830,298233,400,32.8
Lesotho,1831,300482,400,32.8
Lesotho,1832,302748,400,32.8
Lesotho,1833,305031,400,32.8
Lesotho,1834,307332,401,32.8
Lesotho,1835,309650,401,32.8
Lesotho,1836,311985,401,32.8
Lesotho,1837,314338,401,32.8
Lesotho,1838,316708,402,32.8
Lesotho,1839,319097,402,32.8
Lesotho,1840,321503,402,32.8
Lesotho,1841,323928,402,32.8
Lesotho,1842,326371,402,32.8
Lesotho,1843,328832,403,32.8
Lesotho,1844,331312,403,32.8
Lesotho,1845,333811,403,32.8
Lesotho,1846,336328,403,32.8
Lesotho,1847,338864,404,32.8
Lesotho,1848,341420,404,32.8
Lesotho,1849,343995,404,32.8
Lesotho,1850,346589,404,32.8
Lesotho,1851,349191,405,32.8
Lesotho,1852,351813,405,32.8
Lesotho,1853,354454,405,32.8
Lesotho,1854,357116,405,32.8
Lesotho,1855,359797,405,32.8
Lesotho,1856,362498,406,32.8
Lesotho,1857,365220,406,32.8
Lesotho,1858,367962,406,32.8
Lesotho,1859,370725,406,32.8
Lesotho,1860,373508,407,32.8
Lesotho,1861,376312,407,32.8
Lesotho,1862,379138,407,32.8
Lesotho,1863,381984,407,32.8
Lesotho,1864,384852,407,32.8
Lesotho,1865,387742,408,32.8
Lesotho,1866,390653,408,32.8
Lesotho,1867,393586,408,32.8
Lesotho,1868,396541,408,32.8
Lesotho,1869,399518,409,32.8
Lesotho,1870,402518,409,32.8
Lesotho,1871,405540,409,32.85
Lesotho,1872,408584,409,32.89
Lesotho,1873,411575,410,32.94
Lesotho,1874,414665,410,32.98
Lesotho,1875,417778,410,33.03
Lesotho,1876,420915,410,33.07
Lesotho,1877,424003,410,33.12
Lesotho,1878,427186,411,33.16
Lesotho,1879,430394,411,33.21
Lesotho,1880,433625,411,33.25
Lesotho,1881,436815,411,33.3
Lesotho,1882,440095,412,33.35
Lesotho,1883,443399,412,33.39
Lesotho,1884,446669,412,33.44
Lesotho,1885,450023,412,33.48
Lesotho,1886,453401,413,33.53
Lesotho,1887,456754,413,33.57
Lesotho,1888,460183,413,33.62
Lesotho,1889,463638,413,33.66
Lesotho,1890,467119,413,33.71
Lesotho,1891,470626,414,33.76
Lesotho,1892,474160,414,33.8
Lesotho,1893,477720,414,33.85
Lesotho,1894,481306,414,33.89
Lesotho,1895,484920,415,33.94
Lesotho,1896,488561,415,33.98
Lesotho,1897,492229,415,34.03
Lesotho,1898,495924,415,34.07
Lesotho,1899,499648,416,34.12
Lesotho,1900,503399,416,34.16
Lesotho,1901,507179,416,34.21
Lesotho,1902,510938,416,34.26
Lesotho,1903,514775,416,34.3
Lesotho,1904,518639,417,34.35
Lesotho,1905,522533,417,34.39
Lesotho,1906,526456,417,34.44
Lesotho,1907,530339,417,34.48
Lesotho,1908,534321,418,34.53
Lesotho,1909,538333,418,34.57
Lesotho,1910,542374,418,34.62
Lesotho,1911,546426,418,34.66
Lesotho,1912,550528,419,34.71
Lesotho,1913,554662,419,34.76
Lesotho,1914,558826,419,34.8
Lesotho,1915,563022,419,34.85
Lesotho,1916,567249,420,34.89
Lesotho,1917,571508,420,34.94
Lesotho,1918,575824,420,13.53
Lesotho,1919,580167,420,35.03
Lesotho,1920,584542,420,35.07
Lesotho,1921,588950,421,35.12
Lesotho,1922,593392,421,35.16
Lesotho,1923,597867,422,35.21
Lesotho,1924,602376,422,35.26
Lesotho,1925,606919,423,35.3
Lesotho,1926,611496,424,35.35
Lesotho,1927,616108,424,35.39
Lesotho,1928,620754,425,35.44
Lesotho,1929,625435,425,35.48
Lesotho,1930,630152,425,35.53
Lesotho,1931,634904,426,35.57
Lesotho,1932,639693,426,35.62
Lesotho,1933,644517,427,35.67
Lesotho,1934,649378,427,35.71
Lesotho,1935,654275,428,35.76
Lesotho,1936,659209,428,35.8
Lesotho,1937,664181,429,35.85
Lesotho,1938,669189,429,35.89
Lesotho,1939,674236,430,35.94
Lesotho,1940,679321,430,35.98
Lesotho,1941,684444,431,36.03
Lesotho,1942,689606,431,36.07
Lesotho,1943,694807,432,36.12
Lesotho,1944,700046,432,36.17
Lesotho,1945,705326,433,36.21
Lesotho,1946,710645,433,38.07
Lesotho,1947,716004,434,39.94
Lesotho,1948,721404,434,41.81
Lesotho,1949,726845,435,43.69
Lesotho,1950,733945,435,45.57
Lesotho,1951,744319,453,45.94
Lesotho,1952,754853,460,46.62
Lesotho,1953,765581,472,47.32
Lesotho,1954,776548,490,48.04
Lesotho,1955,787806,498,48.78
Lesotho,1956,799440,508,49.53
Lesotho,1957,811543,519,50.27
Lesotho,1958,824200,530,51.02
Lesotho,1959,837519,536,51.74
Lesotho,1960,851591,564,52.42
Lesotho,1961,866462,560,53.03
Lesotho,1962,882170,636,53.56
Lesotho,1963,898647,694,54
Lesotho,1964,915822,738,54.35
Lesotho,1965,933655,736,54.62
Lesotho,1966,952206,735,54.84
Lesotho,1967,971512,798,55.05
Lesotho,1968,991491,779,55.26
Lesotho,1969,1012015,772,55.52
Lesotho,1970,1033050,774,55.83
Lesotho,1971,1054453,688,55.92
Lesotho,1972,1076340,803,56.12
Lesotho,1973,1099235,992,56.48
Lesotho,1974,1123855,1030,56.8
Lesotho,1975,1150635,924,57.04
Lesotho,1976,1179723,1051,57.31
Lesotho,1977,1210799,1206,57.67
Lesotho,1978,1243352,1406,58.15
Lesotho,1979,1276663,1221,58.45
Lesotho,1980,1310118,1157,58.7
Lesotho,1981,1343690,1138,58.94
Lesotho,1982,1377346,1149,59.15
Lesotho,1983,1410439,1139,59.33
Lesotho,1984,1442212,1163,59.52
Lesotho,1985,1472192,1176,59.73
Lesotho,1986,1499861,1210,59.95
Lesotho,1987,1525460,1190,60.08
Lesotho,1988,1550262,1274,60.27
Lesotho,1989,1576022,1323,60.41
Lesotho,1990,1603938,1380,60.4
Lesotho,1991,1634517,1449,60.4
Lesotho,1992,1667121,1519,60.05
Lesotho,1993,1700362,1542,59.58
Lesotho,1994,1732257,1604,58.59
Lesotho,1995,1761359,1629,57.72
Lesotho,1996,1787273,1695,56.53
Lesotho,1997,1810453,1736,54.96
Lesotho,1998,1831298,1742,52.78
Lesotho,1999,1850527,1732,50.9
Lesotho,2e3,1868699,1782,48.8
Lesotho,2001,1885955,1829,47.49
Lesotho,2002,1902312,1826,46.05
Lesotho,2003,1918097,1893,44.7
Lesotho,2004,1933728,1910,43.8
Lesotho,2005,1949543,1960,43.25
Lesotho,2006,1965662,2026,43.23
Lesotho,2007,1982287,2106,43.65
Lesotho,2008,1999930,2226,44.32
Lesotho,2009,2019209,2253,45.39
Lesotho,2010,2040551,2375,46.5
Lesotho,2011,2064166,2503,47.55
Lesotho,2012,2089928,2618,47.87
Lesotho,2013,2117361,2640,48.11
Lesotho,2014,2145785,2664,48.62
Lesotho,2015,2174645,2777,49.57
Lesotho,2016,2203821,2808,50.4
Lesotho,2017,2233339,2867,50.77
Liberia,1800,313543,797,31.1
Liberia,1801,313543,797,31.1
Liberia,1802,313543,797,31.1
Liberia,1803,313543,797,31.1
Liberia,1804,313543,797,31.1
Liberia,1805,313543,797,31.1
Liberia,1806,313543,798,31.1
Liberia,1807,313543,798,31.1
Liberia,1808,313543,798,31.1
Liberia,1809,313543,798,31.1
Liberia,1810,313543,798,31.1
Liberia,1811,313666,798,31.1
Liberia,1812,313913,798,31.1
Liberia,1813,314285,798,31.1
Liberia,1814,314783,799,31.1
Liberia,1815,315409,799,31.1
Liberia,1816,316162,799,31.1
Liberia,1817,317045,799,31.1
Liberia,1818,318058,799,31.1
Liberia,1819,319202,799,31.1
Liberia,1820,320479,799,31.1
Liberia,1821,321890,801,31.1
Liberia,1822,323435,804,31.1
Liberia,1823,325116,806,31.1
Liberia,1824,326933,808,31.1
Liberia,1825,328889,810,31.1
Liberia,1826,330984,812,31.1
Liberia,1827,333219,814,31.1
Liberia,1828,335595,817,31.1
Liberia,1829,338114,819,31.1
Liberia,1830,340777,821,31.1
Liberia,1831,343585,823,31.1
Liberia,1832,346416,825,31.1
Liberia,1833,349271,828,31.1
Liberia,1834,352148,830,31.1
Liberia,1835,355050,832,31.1
Liberia,1836,357975,834,31.1
Liberia,1837,360925,837,31.1
Liberia,1838,363899,839,31.1
Liberia,1839,366897,841,31.1
Liberia,1840,369920,843,31.1
Liberia,1841,372968,846,31.1
Liberia,1842,376041,848,31.1
Liberia,1843,379140,850,31.1
Liberia,1844,382264,852,31.1
Liberia,1845,385414,855,31.1
Liberia,1846,388589,857,31.1
Liberia,1847,391791,859,31.1
Liberia,1848,395019,862,31.1
Liberia,1849,398274,864,31.1
Liberia,1850,401556,866,31.1
Liberia,1851,404975,869,31.1
Liberia,1852,408424,871,31.1
Liberia,1853,411902,873,31.1
Liberia,1854,415409,876,31.1
Liberia,1855,418947,878,31.1
Liberia,1856,422514,880,31.1
Liberia,1857,426112,883,31.1
Liberia,1858,429740,885,31.1
Liberia,1859,433400,887,31.1
Liberia,1860,437090,890,31.1
Liberia,1861,440812,892,31.1
Liberia,1862,444566,895,31.1
Liberia,1863,448351,897,31.1
Liberia,1864,452169,899,31.1
Liberia,1865,456019,902,31.1
Liberia,1866,459901,904,31.1
Liberia,1867,463817,907,31.1
Liberia,1868,467766,909,31.1
Liberia,1869,471749,912,31.1
Liberia,1870,475766,914,31.1
Liberia,1871,479817,916,31.17
Liberia,1872,483902,919,31.23
Liberia,1873,487912,921,31.3
Liberia,1874,492066,924,31.36
Liberia,1875,496256,926,31.43
Liberia,1876,500481,929,31.49
Liberia,1877,504640,931,31.56
Liberia,1878,508936,934,31.63
Liberia,1879,513269,936,31.69
Liberia,1880,517639,939,31.76
Liberia,1881,521952,941,31.82
Liberia,1882,526396,944,31.89
Liberia,1883,530877,946,31.95
Liberia,1884,535313,949,32.02
Liberia,1885,539870,951,32.08
Liberia,1886,544466,954,32.15
Liberia,1887,549027,957,32.22
Liberia,1888,553701,959,32.28
Liberia,1889,558414,962,32.35
Liberia,1890,563168,964,32.41
Liberia,1891,567962,967,32.48
Liberia,1892,572797,970,32.54
Liberia,1893,577673,972,32.61
Liberia,1894,582591,975,32.68
Liberia,1895,587550,977,32.74
Liberia,1896,592551,980,32.81
Liberia,1897,597595,983,32.87
Liberia,1898,602682,985,32.94
Liberia,1899,607812,988,33
Liberia,1900,612986,991,33.07
Liberia,1901,618204,993,33.14
Liberia,1902,623396,996,33.2
Liberia,1903,628702,999,33.27
Liberia,1904,634054,1001,33.33
Liberia,1905,639450,1004,33.4
Liberia,1906,644893,1007,33.46
Liberia,1907,650280,1009,33.53
Liberia,1908,655815,1012,33.59
Liberia,1909,661397,1015,33.66
Liberia,1910,667026,1017,33.73
Liberia,1911,672673,1020,33.79
Liberia,1912,678399,1023,33.86
Liberia,1913,684173,1026,33.92
Liberia,1914,689996,1028,33.99
Liberia,1915,695868,1031,34.05
Liberia,1916,701791,1034,34.12
Liberia,1917,707763,1037,34.19
Liberia,1918,713531,1039,13.25
Liberia,1919,719410,1042,34.32
Liberia,1920,725338,1045,34.38
Liberia,1921,731315,1049,34.45
Liberia,1922,737340,1053,34.51
Liberia,1923,743416,1057,34.58
Liberia,1924,749541,1060,34.65
Liberia,1925,755717,1064,34.71
Liberia,1926,761944,1068,34.78
Liberia,1927,768222,1072,34.84
Liberia,1928,774552,1088,34.91
Liberia,1929,780934,1104,34.97
Liberia,1930,787368,1120,35.04
Liberia,1931,793856,1137,35.1
Liberia,1932,800397,1153,35.17
Liberia,1933,806992,1170,35.24
Liberia,1934,813641,1187,35.3
Liberia,1935,820345,1205,35.37
Liberia,1936,827105,1223,35.43
Liberia,1937,833920,1240,35.5
Liberia,1938,840791,1259,35.56
Liberia,1939,847719,1277,35.63
Liberia,1940,854704,1296,35.7
Liberia,1941,861746,1315,35.76
Liberia,1942,868846,1334,35.83
Liberia,1943,876005,1354,35.89
Liberia,1944,883223,1373,35.96
Liberia,1945,890501,1394,36.02
Liberia,1946,897838,1414,36.46
Liberia,1947,905236,1435,36.9
Liberia,1948,912695,1456,37.33
Liberia,1949,920215,1477,37.77
Liberia,1950,930025,1498,38.21
Liberia,1951,942999,1550,38.41
Liberia,1952,957595,1561,38.74
Liberia,1953,973699,1586,39.05
Liberia,1954,991230,1636,39.37
Liberia,1955,1010067,1650,39.68
Liberia,1956,1030109,1671,39.97
Liberia,1957,1051250,1692,40.28
Liberia,1958,1073392,1698,40.58
Liberia,1959,1096442,1753,40.91
Liberia,1960,1120313,1763,41.26
Liberia,1961,1144986,1760,41.65
Liberia,1962,1170480,1737,42.11
Liberia,1963,1196890,1732,42.63
Liberia,1964,1224344,1772,43.2
Liberia,1965,1252972,1802,43.84
Liberia,1966,1282814,1887,44.53
Liberia,1967,1313941,1956,45.25
Liberia,1968,1346491,1991,45.99
Liberia,1969,1380637,2076,46.75
Liberia,1970,1416529,2152,47.54
Liberia,1971,1454198,2201,47.97
Liberia,1972,1493711,2220,48.5
Liberia,1973,1535229,2243,48.95
Liberia,1974,1578952,2256,49.43
Liberia,1975,1625013,2108,49.83
Liberia,1976,1672300,2149,50.25
Liberia,1977,1720489,2110,50.6
Liberia,1978,1771256,2170,50.93
Liberia,1979,1826881,2207,51.3
Liberia,1980,1888314,2006,51.48
Liberia,1981,1957456,1865,51.72
Liberia,1982,2031850,1834,51.87
Liberia,1983,2102911,1717,52.07
Liberia,1984,2159089,1666,52.21
Liberia,1985,2192555,1610,52.33
Liberia,1986,2201833,1586,52.48
Liberia,1987,2191023,1622,52.64
Liberia,1988,2165090,1686,52.96
Liberia,1989,2131525,1759,53.24
Liberia,1990,2097232,875,49.88
Liberia,1991,2060267,764,52.59
Liberia,1992,2022729,505,52.68
Liberia,1993,2000248,342,50.56
Liberia,1994,2012885,266,48.95
Liberia,1995,2073482,247,50.32
Liberia,1996,2191179,263,49.26
Liberia,1997,2358469,503,52.36
Liberia,1998,2551062,606,52.63
Liberia,1999,2734518,688,53.62
Liberia,2e3,2884522,839,54.47
Liberia,2001,2991132,832,55.29
Liberia,2002,3062863,844,54.88
Liberia,2003,3116233,579,54.88
Liberia,2004,3176414,583,57.57
Liberia,2005,3261230,598,58.17
Liberia,2006,3375838,624,58.67
Liberia,2007,3512932,657,59.18
Liberia,2008,3662993,675,59.76
Liberia,2009,3811528,683,60.26
Liberia,2010,3948125,700,60.77
Liberia,2011,4070167,734,61.39
Liberia,2012,4181563,772,62.11
Liberia,2013,4286291,819,62.74
Liberia,2014,4390737,805,59.38
Liberia,2015,4499621,785,63.83
Liberia,2016,4613823,754,64.41
Liberia,2017,4731906,776,64.92
Libya,1800,531472,1050,33.1
Libya,1801,531797,1050,33.1
Libya,1802,532121,1050,33.1
Libya,1803,532446,1050,33.1
Libya,1804,532771,1050,33.1
Libya,1805,533097,1051,33.1
Libya,1806,533422,1051,33.1
Libya,1807,533748,1051,33.1
Libya,1808,534074,1051,33.1
Libya,1809,534400,1051,33.1
Libya,1810,534730,1051,33.1
Libya,1811,535169,1051,33.1
Libya,1812,535721,1052,33.1
Libya,1813,536387,1052,33.1
Libya,1814,537168,1052,33.1
Libya,1815,538064,1052,33.1
Libya,1816,539076,1052,33.1
Libya,1817,540204,1052,33.1
Libya,1818,541450,1053,33.1
Libya,1819,542813,1053,33.1
Libya,1820,544295,1053,33.1
Libya,1821,545896,1066,33.1
Libya,1822,547617,1079,33.1
Libya,1823,549458,1092,33.1
Libya,1824,551420,1106,33.1
Libya,1825,553505,1119,33.1
Libya,1826,555711,1133,33.1
Libya,1827,558041,1147,33.1
Libya,1828,560495,1161,33.1
Libya,1829,563073,1176,33.1
Libya,1830,565776,1190,33.1
Libya,1831,568606,1205,33.1
Libya,1832,571449,1220,33.1
Libya,1833,574307,1235,33.1
Libya,1834,577179,1250,33.1
Libya,1835,580065,1265,33.1
Libya,1836,582966,1281,33.1
Libya,1837,585882,1297,33.1
Libya,1838,588812,1313,33.1
Libya,1839,591756,1329,33.1
Libya,1840,594715,1345,33.1
Libya,1841,597690,1362,33.1
Libya,1842,600679,1379,33.1
Libya,1843,603682,1396,33.1
Libya,1844,606701,1413,33.1
Libya,1845,609735,1430,33.1
Libya,1846,612785,1448,33.1
Libya,1847,615849,1466,33.1
Libya,1848,618929,1484,33.1
Libya,1849,622024,1502,33.1
Libya,1850,625135,1521,33.1
Libya,1851,629132,1539,33.1
Libya,1852,633153,1558,33.1
Libya,1853,637199,1578,33.1
Libya,1854,641270,1597,33.1
Libya,1855,645365,1617,33.1
Libya,1856,649485,1637,33.1
Libya,1857,653630,1657,33.1
Libya,1858,657801,1677,33.1
Libya,1859,661997,1698,33.1
Libya,1860,666218,1719,33.1
Libya,1861,670465,1740,33.1
Libya,1862,674738,1762,33.1
Libya,1863,679037,1783,33.1
Libya,1864,683362,1805,33.1
Libya,1865,687713,1828,33.1
Libya,1866,692090,1850,33.1
Libya,1867,696495,1873,33.1
Libya,1868,700926,1896,33.1
Libya,1869,705384,1919,33.1
Libya,1870,709868,1943,33.1
Libya,1871,714381,1967,33.16
Libya,1872,718920,1991,33.22
Libya,1873,723427,2016,33.28
Libya,1874,728022,2041,33.34
Libya,1875,732644,2066,33.4
Libya,1876,737294,2091,33.46
Libya,1877,741917,2117,33.52
Libya,1878,746624,2143,33.57
Libya,1879,751359,2170,33.63
Libya,1880,756122,2196,33.69
Libya,1881,760864,2223,33.75
Libya,1882,765685,2251,33.81
Libya,1883,770536,2279,33.87
Libya,1884,775371,2307,33.93
Libya,1885,780280,2335,33.99
Libya,1886,785218,2364,34.05
Libya,1887,790148,2393,34.11
Libya,1888,795146,2423,34.17
Libya,1889,800175,2453,34.23
Libya,1890,805234,2483,34.29
Libya,1891,810323,2513,34.35
Libya,1892,815444,2544,34.41
Libya,1893,820595,2576,34.46
Libya,1894,825778,2607,34.52
Libya,1895,830991,2640,34.58
Libya,1896,836237,2672,34.64
Libya,1897,841514,2705,34.7
Libya,1898,846823,2738,34.76
Libya,1899,852163,2772,34.82
Libya,1900,857537,2806,34.88
Libya,1901,862942,2841,34.94
Libya,1902,868344,2876,35
Libya,1903,873815,2911,35.06
Libya,1904,879319,2947,35.12
Libya,1905,884856,2984,35.18
Libya,1906,890426,3021,35.24
Libya,1907,895978,3058,35.3
Libya,1908,901616,3095,35.35
Libya,1909,907287,3134,35.41
